time,"Berechnete Motorlast (%)","Durchschnittsgeschwindigkeit (km/h)","Durchschnittsgeschwindigkeit (GPS) (km/h)","Eingangsspannung Steuergerät (V)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (kWh/100km)","Fahrzeugbeschleunigung (g)","Gaspedalstellung D (%)","Geschwindigkeit (km/h)","Geschwindigkeit (GPS) (km/h)","Höhe (GPS) (m)","Hybrid- / EV-Batteriesystemspannung (V)","Hybrid- / EV-Batteriesystemstrom (A)","Hybrid/EV Battery Power (hp)","Kühlmitteltemperatur (℃)","Motordrehzahl (rpm)","OBD Modul (V)","verbleibende Nutzungsdauer Hybrid-Akku (%)","zurückgelegte Strecke (km)","zurückgelegte Strecke (gesamt) (km)",Latitude,Longtitude,
13:48:50.537,,,,,,,,,,0,,,,,,,,,,,50.60738869,6.30149369,
13:48:50.540,,,,,,,,,,,593.958984375,,,,,,,,,,50.60738869,6.30149369,
13:48:50.541,,,0,,,,,,,0,,,,,,,,,,,50.60738869,6.30149369,
13:48:50.542,,,,,,,,,,,593.958984375,,,,,,,,,,50.60738869,6.30149369,
13:48:50.551,,,,,,,,,,,593.958984375,,,,,,,,,,50.60738869,6.30149369,
13:48:51.631,,,,,,,,,,,594.767333984375,,,,,,,,,,50.60739442,6.30149466,
13:48:51.894,,,,14.414,,,,14,0,,,,,,,,,,,,50.60739442,6.30149466,
13:48:52.016,,,,,,,,,,,,,,,,,14.2,,,,50.60739442,6.30149466,
13:48:52.018,,,,,,,,,,,591.700012207031,,,,,,,,,,50.6073856,6.3014164,
13:48:52.046,100,,,,,,,,,,,,,,,,,,,,50.6073856,6.3014164,
13:48:52.196,,,,,,,,,,,,,,,215,,,,,,50.6073856,6.3014164,
13:48:52.288,,,,,,,,,,,,,,,,0,,,,,50.6073856,6.3014164,
13:48:52.460,,,,,,,,,,,,,,,,,,74,,,50.6073856,6.3014164,
13:48:52.527,,,,,,,,,,,,1023.984375,-3.3,,,,,,,,50.6073856,6.3014164,
13:48:52.558,,,0,,,,,,,0,595.166259765625,,,,,,,,,,50.6073856,6.3014164,
13:48:52.559,,,0,,,,,,,0,,,,,,,,,,,50.6073856,6.3014164,
13:48:52.560,,,,,,,,,,,595.166259765625,,,,,,,,,,50.6073856,6.3014164,
13:48:52.564,,,,,,,,,,,595.166259765625,,,,,,,,,,50.60739929,6.30149402,
13:48:52.648,,,,14.414,,,,14,0,,,,,,,,,,0,574.734171604833,50.60739929,6.30149402,
13:48:52.696,,,,,,,,,,,,,,,,,14.2,,,,50.60739929,6.30149402,
13:48:52.790,100,,,,,,,,,,,,,,,,,,,,50.60739929,6.30149402,
13:48:52.885,,,,,,,,,,,,,,,,0,,,,,50.60739929,6.30149402,
13:48:52.994,,,,,,,,,,,,,,,,,,74,,,50.60739929,6.30149402,
13:48:53.047,,,,,,,,,,,,1023.984375,-3.3,-4.59436326370371,,,,,,,50.60739929,6.30149402,
13:48:53.139,,0,,14.414,0,,,14,0,,,,,,,,,,0,574.734171604833,50.60739929,6.30149402,
13:48:53.169,,,,,,,,,,,,,,,,,14.2,,,,50.60739929,6.30149402,
13:48:53.220,100,,,,,,,,,,,,,,,,,,,,50.60739929,6.30149402,
13:48:53.278,,,,,,,,,,,,,,,215,,,,,,50.60739929,6.30149402,
13:48:53.322,,,,,,,,,,,,,,,,0,,,,,50.60739929,6.30149402,
13:48:53.392,,,,,,,,,,,,,,,,,,74,,,50.60739929,6.30149402,
13:48:53.436,,,,,,,,,,,,1023.984375,-3.3,-4.59436326370371,,,,,,,50.60739929,6.30149402,
13:48:53.520,,0,,14.414,0,,,14,0,,,,,,,,,,0,574.734171604833,50.60739929,6.30149402,
13:48:53.570,,,,,,,,,,,594.166015625,,,,,,14.2,,,,50.60740185,6.30149491,
13:48:53.595,100,,,,,,,,,,,,,,,,,,,,50.60740185,6.30149491,
13:48:53.651,,,,,,,,,,,,,,,,0,,,,,50.60740185,6.30149491,
13:48:53.729,,,,,,,,,,,,,,,,,,74,,,50.60740185,6.30149491,
13:48:53.773,,,,,,,,,,,,1023.984375,-3.3,-4.59436326370371,,,,,,,50.60740185,6.30149491,
13:48:53.852,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740185,6.30149491,
13:48:53.899,,,,,,,,,,,,,,,,,14.2,,,,50.60740185,6.30149491,
13:48:53.942,100,,,,,,,,,,,,,,,,,,,,50.60740185,6.30149491,
13:48:53.976,,,,,,,,,,,,,,,215,,,,,,50.60740185,6.30149491,
13:48:54.031,,,,,,,,,,,,,,,,0,,,,,50.60740185,6.30149491,
13:48:54.118,,,,,,,,,,,,,,,,,,74,,,50.60740185,6.30149491,
13:48:54.174,,,,,,,,,,,,1023.984375,-3.4,-4.59436326370371,,,,,,,50.60740185,6.30149491,
13:48:54.252,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740185,6.30149491,
13:48:54.281,,,,,,,,,,,,,,,,,14.2,,,,50.60740185,6.30149491,
13:48:54.315,100,,,,,,,,,,,,,,,,,,,,50.60740185,6.30149491,
13:48:54.363,,,,,,,,,,,,,,,,0,,,,,50.60740185,6.30149491,
13:48:54.454,,,,,,,,,,,,,,,,,,74,,,50.60740185,6.30149491,
13:48:54.498,,,,,,,,,,,,1023.984375,-3.2,-4.73358639290685,,,,,,,50.60740185,6.30149491,
13:48:54.550,,,,,,,,,,,593.018310546875,,,,,,,,,,50.60740021,6.3014925,
13:48:54.580,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740021,6.3014925,
13:48:54.625,,,,,,,,,,,,,,,,,14.2,,,,50.60740021,6.3014925,
13:48:54.647,100,,,,,,,,,,,,,,,,,,,,50.60740021,6.3014925,
13:48:54.686,,,,,,,,,,,,,,,215,,,,,,50.60740021,6.3014925,
13:48:54.730,,,,,,,,,,,,,,,,0,,,,,50.60740021,6.3014925,
13:48:54.798,,,,,,,,,,,,,,,,,,74,,,50.60740021,6.3014925,
13:48:54.864,,,,,,,,,,,,1023.984375,-3.7,-4.45514013450057,,,,,,,50.60740021,6.3014925,
13:48:54.941,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740021,6.3014925,
13:48:54.980,,,,,,,,,,,,,,,,,14.2,,,,50.60740021,6.3014925,
13:48:55.035,100,,,,,,,,,,,,,,,,,,,,50.60740021,6.3014925,
13:48:55.071,,,,,,,,,,,,,,,,0,,,,,50.60740021,6.3014925,
13:48:55.172,,,,,,,,,,,,,,,,,,74,,,50.60740021,6.3014925,
13:48:55.219,,,,,,,,,,,,1023.984375,-3.6,-5.01203265131314,,,,,,,50.60740021,6.3014925,
13:48:55.299,,0,,14.433,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740021,6.3014925,
13:48:55.342,,,,,,,,,,,,,,,,,14.2,,,,50.60740021,6.3014925,
13:48:55.370,100,,,,,,,,,,,,,,,,,,,,50.60740021,6.3014925,
13:48:55.404,,,,,,,,,,,,,,,215,,,,,,50.60740021,6.3014925,
13:48:55.460,,,,,,,,,,,,,,,,0,,,,,50.60740021,6.3014925,
13:48:55.530,,,,,,,,,,,,,,,,,,74,,,50.60740021,6.3014925,
13:48:55.545,,,,,,,,,,,593.012817382813,,,,,,,,,,50.60740187,6.30149493,
13:48:55.584,,,,,,,,,,,,1023.984375,-3.8,-5.29047890971943,,,,,,,50.60740187,6.30149493,
13:48:55.662,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740187,6.30149493,
13:48:55.712,,,,,,,,,,,,,,,,,14.2,,,,50.60740187,6.30149493,
13:48:55.766,100,,,,,,,,,,,,,,,,,,,,50.60740187,6.30149493,
13:48:55.801,,,,,,,,,,,,,,,,0,,,,,50.60740187,6.30149493,
13:48:55.891,,,,,,,,,,,,,,,,,,74,,,50.60740187,6.30149493,
13:48:55.957,,,,,,,,,,,,1023.984375,-4.2,-5.29047890971943,,,,,,,50.60740187,6.30149493,
13:48:56.033,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740187,6.30149493,
13:48:56.071,,,,,,,,,,,,,,,,,14.2,,,,50.60740187,6.30149493,
13:48:56.104,100,,,,,,,,,,,,,,,,,,,,50.60740187,6.30149493,
13:48:56.138,,,,,,,,,,,,,,,215,,,,,,50.60740187,6.30149493,
13:48:56.171,,,,,,,,,,,,,,,,0,,,,,50.60740187,6.30149493,
13:48:56.250,,,,,,,,,,,,,,,,,,74,,,50.60740187,6.30149493,
13:48:56.317,,,,,,,,,,,,1023.984375,-3.6,-5.847371426532,,,,,,,50.60740187,6.30149493,
13:48:56.426,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740187,6.30149493,
13:48:56.484,,,,,,,,,,,,,,,,,14.2,,,,50.60740187,6.30149493,
13:48:56.538,,,,,,,,,,,592.81884765625,,,,,,,,,,50.60740173,6.30149918,
13:48:56.548,100,,,,,,,,,,,,,,,,,,,,50.60740173,6.30149918,
13:48:56.603,,,,,,,,,,,,,,,,0,,,,,50.60740173,6.30149918,
13:48:56.734,,,,,,,,,,,,,,,,,,74,,,50.60740173,6.30149918,
13:48:56.801,,,,,,,,,,,,1023.984375,-4,-5.56892516812571,,,,,,,50.60740173,6.30149918,
13:48:56.895,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740173,6.30149918,
13:48:56.955,,,,,,,,,,,,,,,,,14.2,,,,50.60740173,6.30149918,
13:48:57.021,100,,,,,,,,,,,,,,,,,,,,50.60740173,6.30149918,
13:48:57.077,,,,,,,,,,,,,,,215,,,,,,50.60740173,6.30149918,
13:48:57.133,,,,,,,,,,,,,,,,0,,,,,50.60740173,6.30149918,
13:48:57.236,,,,,,,,,,,,,,,,,,74,,,50.60740173,6.30149918,
13:48:57.302,,,,,,,,,,,,1023.984375,-3.7,-5.15125578051628,,,,,,,50.60740173,6.30149918,
13:48:57.383,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60740173,6.30149918,
13:48:57.416,,,,,,,,,,,,,,,,,14.2,,,,50.60740173,6.30149918,
13:48:57.472,100,,,,,,,,,,,,,,,,,,,,50.60740173,6.30149918,
13:48:57.506,,,,,,,,,,,,,,,,0,,,,,50.60740173,6.30149918,
13:48:57.534,,,0,,,,,,,0,594.10498046875,,,,,,,,,,50.60740173,6.30149918,
13:48:57.538,,,0,,,,,,,0,594.10498046875,,,,,,,,,,50.60740173,6.30149918,
13:48:57.545,,,,,,,,,,,594.10498046875,,,,,,,,,,50.60741295,6.30149724,
13:48:57.589,,,,,,,,,,,,,,,,,,74,,,50.60741295,6.30149724,
13:48:57.633,,,,,,,,,,,,1023.984375,-3.6,-5.15125578051628,,,,,,,50.60741295,6.30149724,
13:48:57.710,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741295,6.30149724,
13:48:57.748,,,,,,,,,,,,,,,,,14.2,,,,50.60741295,6.30149724,
13:48:57.782,100,,,,,,,,,,,,,,,,,,,,50.60741295,6.30149724,
13:48:57.815,,,,,,,,,,,,,,,215,,,,,,50.60741295,6.30149724,
13:48:57.870,,,,,,,,,,,,,,,,0,,,,,50.60741295,6.30149724,
13:48:57.962,,,,,,,,,,,,,,,,,,74,,,50.60741295,6.30149724,
13:48:58.017,,,,,,,,,,,,1023.984375,-3.9,-5.42970203892257,,,,,,,50.60741295,6.30149724,
13:48:58.091,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741295,6.30149724,
13:48:58.121,,,,,,,,,,,,,,,,,14.2,,,,50.60741295,6.30149724,
13:48:58.148,100,,,,,,,,,,,,,,,,,,,,50.60741295,6.30149724,
13:48:58.191,,,,,,,,,,,,,,,,0,,,,,50.60741295,6.30149724,
13:48:58.271,,,,,,,,,,,,,,,,,,74,,,50.60741295,6.30149724,
13:48:58.319,,,,,,,,,,,,1023.984375,-3.7,-5.42970203892257,,,,,,,50.60741295,6.30149724,
13:48:58.407,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741295,6.30149724,
13:48:58.454,,,,,,,,,,,,,,,,,14.2,,,,50.60741295,6.30149724,
13:48:58.483,100,,,,,,,,,,,,,,,,,,,,50.60741295,6.30149724,
13:48:58.518,,,,,,,,,,,,,,,215,,,,,,50.60741295,6.30149724,
13:48:58.547,,,,,,,,,,,593.0166015625,,,,,,,,,,50.60741386,6.30149695,
13:48:58.562,,,,,,,,,,,,,,,,0,,,,,50.60741386,6.30149695,
13:48:58.633,,,,,,,,,,,,,,,,,,74,,,50.60741386,6.30149695,
13:48:58.688,,,,,,,,,,,,1023.984375,-3.3,-5.15125578051628,,,,,,,50.60741386,6.30149695,
13:48:58.765,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741386,6.30149695,
13:48:58.793,,,,,,,,,,,,,,,,,14.2,,,,50.60741386,6.30149695,
13:48:58.825,100,,,,,,,,,,,,,,,,,,,,50.60741386,6.30149695,
13:48:58.858,,,,,,,,,,,,,,,,0,,,,,50.60741386,6.30149695,
13:48:58.930,,,,,,,,,,,,,,,,,,74,,,50.60741386,6.30149695,
13:48:58.988,,,,,,,,,,,,1023.984375,-3.7,-4.59436326370371,,,,,,,50.60741386,6.30149695,
13:48:59.065,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741386,6.30149695,
13:48:59.102,,,,,,,,,,,,,,,,,14.2,,,,50.60741386,6.30149695,
13:48:59.148,100,,,,,,,,,,,,,,,,,,,,50.60741386,6.30149695,
13:48:59.182,,,,,,,,,,,,,,,215,,,,,,50.60741386,6.30149695,
13:48:59.227,,,,,,,,,,,,,,,,0,,,,,50.60741386,6.30149695,
13:48:59.316,,,,,,,,,,,,,,,,,,74,,,50.60741386,6.30149695,
13:48:59.361,,,,,,,,,,,,1023.984375,-3.4,-5.15125578051628,,,,,,,50.60741386,6.30149695,
13:48:59.441,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741386,6.30149695,
13:48:59.468,,,,,,,,,,,,,,,,,14.2,,,,50.60741386,6.30149695,
13:48:59.522,100,,,,,,,,,,,,,,,,,,,,50.60741386,6.30149695,
13:48:59.539,,,,,,,,,,,592.276733398438,,,,,,,,,,50.60741701,6.30149454,
13:48:59.578,,,,,,,,,,,,,,,,0,,,,,50.60741701,6.30149454,
13:48:59.657,,,,,,,,,,,,,,,,,,74,,,50.60741701,6.30149454,
13:48:59.712,,,,,,,,,,,,1023.984375,-3.2,-4.73358639290685,,,,,,,50.60741701,6.30149454,
13:48:59.789,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741701,6.30149454,
13:48:59.826,,,,,,,,,,,,,,,,,14.2,,,,50.60741701,6.30149454,
13:48:59.880,100,,,,,,,,,,,,,,,,,,,,50.60741701,6.30149454,
13:48:59.914,,,,,,,,,,,,,,,215,,,,,,50.60741701,6.30149454,
13:48:59.949,,,,,,,,,,,,,,,,0,,,,,50.60741701,6.30149454,
13:49:00.027,,,,,,,,,,,,,,,,,,74,,,50.60741701,6.30149454,
13:49:00.084,,,,,,,,,,,,1023.984375,-3.6,-4.45514013450057,,,,,,,50.60741701,6.30149454,
13:49:00.174,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741701,6.30149454,
13:49:00.227,,,,,,,,,,,,,,,,,14.2,,,,50.60741701,6.30149454,
13:49:00.267,100,,,,,,,,,,,,,,,,,,,,50.60741701,6.30149454,
13:49:00.311,,,,,,,,,,,,,,,,0,,,,,50.60741701,6.30149454,
13:49:00.410,,,,,,,,,,,,,,,,,,74,,,50.60741701,6.30149454,
13:49:00.496,,,,,,,,,,,,1023.984375,-3.5,-4.87280952211,,,,,,,50.60741701,6.30149454,
13:49:00.544,,,,,,,,,,,591.6455078125,,,,,,,,,,50.6074159,6.30149106,
13:49:00.606,,0,,14.433,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.6074159,6.30149106,
13:49:00.671,,,,,,,,,,,,,,,,,14.2,,,,50.6074159,6.30149106,
13:49:00.738,100,,,,,,,,,,,,,,,,,,,,50.6074159,6.30149106,
13:49:00.805,,,,,,,,,,,,,,,215,,,,,,50.6074159,6.30149106,
13:49:00.904,,,,,,,,,,,,,,,,0,,,,,50.6074159,6.30149106,
13:49:01.222,,,,,,,,,,,,,,,,,,74,,,50.6074159,6.30149106,
13:49:01.407,,,,,,,,,,,,1023.984375,-3.2,-4.45514013450057,,,,,,,50.6074159,6.30149106,
13:49:01.542,,,,,,,,,,,591.888427734375,,,,,,,,,,50.60741439,6.30148969,
13:49:01.572,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741439,6.30148969,
13:49:01.665,,,,,,,,,,,,,,,,,14.2,,,,50.60741439,6.30148969,
13:49:01.752,100,,,,,,,,,,,,,,,,,,,,50.60741439,6.30148969,
13:49:01.841,,,,,,,,,,,,,,,,0,,,,,50.60741439,6.30148969,
13:49:01.868,,,0,,,,,,,0,591.300048828125,,,,,,,,,,50.60741439,6.30148969,
13:49:01.869,,,0,,,,,,,0,,,,,,,,,,,50.60741439,6.30148969,
13:49:01.899,,,,,,,,,,,591.300048828125,,,,,,,,,,50.60741439,6.30148969,
13:49:01.902,,,,,,,,,,,591.300048828125,,,,,,,,,,50.607403,6.3016697,
13:49:01.933,,,,,,,,,,,,,,,,,,74,,,50.607403,6.3016697,
13:49:01.989,,,,,,,,,,,,1023.984375,-3.3,-4.45514013450057,,,,,,,50.607403,6.3016697,
13:49:02.066,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.607403,6.3016697,
13:49:02.106,,,,,,,,,,,,,,,,,14.2,,,,50.607403,6.3016697,
13:49:02.162,100,,,,,,,,,,,,,,,,,,,,50.607403,6.3016697,
13:49:02.196,,,,,,,,,,,,,,,215,,,,,,50.607403,6.3016697,
13:49:02.231,,,,,,,,,,,,,,,,0,,,,,50.607403,6.3016697,
13:49:02.311,,,,,,,,,,,,,,,,,,74,,,50.607403,6.3016697,
13:49:02.377,,,,,,,,,,,,1023.984375,-4.2,-5.847371426532,,,,,,,50.607403,6.3016697,
13:49:02.454,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.607403,6.3016697,
13:49:02.487,,,,,,,,,,,,,,,,,14.2,,,,50.607403,6.3016697,
13:49:02.536,,,0,,,,,,,0,591.923095703125,,,,,,,,,,50.607403,6.3016697,
13:49:02.543,100,,,,,,,,,,,,,,,,,,,,50.607403,6.3016697,
13:49:02.545,,,,,,,,,,,591.923095703125,,,,,,,,,,50.60741268,6.30148998,
13:49:02.577,,,,,,,,,,,,,,,,0,,,,,50.60741268,6.30148998,
13:49:02.645,,,,,,,,,,,,,,,,,,74,,,50.60741268,6.30148998,
13:49:02.711,,,,,,,,,,,,1023.984375,-3.9,-5.847371426532,,,,,,,50.60741268,6.30148998,
13:49:02.799,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741268,6.30148998,
13:49:02.840,,,,,,,,,,,,,,,,,14.2,,,,50.60741268,6.30148998,
13:49:02.874,100,,,,,,,,,,,,,,,,,,,,50.60741268,6.30148998,
13:49:02.909,,,,,,,,,,,,,,,215,,,,,,50.60741268,6.30148998,
13:49:02.942,,,,,,,,,,,,,,,,0,,,,,50.60741268,6.30148998,
13:49:03.031,,,,,,,,,,,,,,,,,,74,,,50.60741268,6.30148998,
13:49:03.086,,,,,,,,,,,,1023.984375,-3.5,-5.42970203892257,,,,,,,50.60741268,6.30148998,
13:49:03.173,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741268,6.30148998,
13:49:03.200,,,,,,,,,,,,,,,,,14.2,,,,50.60741268,6.30148998,
13:49:03.235,100,,,,,,,,,,,,,,,,,,,,50.60741268,6.30148998,
13:49:03.270,,,,,,,,,,,,,,,,0,,,,,50.60741268,6.30148998,
13:49:03.349,,,,,,,,,,,,,,,,,,74,,,50.60741268,6.30148998,
13:49:03.394,,,,,,,,,,,,1023.984375,-3.6,-4.87280952211,,,,,,,50.60741268,6.30148998,
13:49:03.471,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741268,6.30148998,
13:49:03.509,,,,,,,,,,,,,,,,,14.2,,,,50.60741268,6.30148998,
13:49:03.536,,,,,,,,,,,591.412841796875,,,,,,,,,,50.60741172,6.30148902,
13:49:03.543,100,,,,,,,,,,,,,,,,,,,,50.60741172,6.30148902,
13:49:03.575,,,,,,,,,,,,,,,215,,,,,,50.60741172,6.30148902,
13:49:03.619,,,,,,,,,,,,,,,,0,,,,,50.60741172,6.30148902,
13:49:03.687,,,,,,,,,,,,,,,,,,74,,,50.60741172,6.30148902,
13:49:03.732,,,,,,,,,,,,1023.984375,-3.5,-5.01203265131314,,,,,,,50.60741172,6.30148902,
13:49:03.820,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741172,6.30148902,
13:49:03.851,,,,,,,,,,,,,,,,,14.2,,,,50.60741172,6.30148902,
13:49:03.884,100,,,,,,,,,,,,,,,,,,,,50.60741172,6.30148902,
13:49:03.917,,,,,,,,,,,,,,,,0,,,,,50.60741172,6.30148902,
13:49:03.995,,,,,,,,,,,,,,,,,,74,,,50.60741172,6.30148902,
13:49:04.040,,,,,,,,,,,,1023.984375,-3.4,-4.73358639290685,,,,,,,50.60741172,6.30148902,
13:49:04.115,,0,,14.414,0,,0,14,0,,,,,,,,,,0,574.734171604833,50.60741172,6.30148902,
13:49:04.141,,,,,,,,,,,,,,,,,14.2,,,,50.60741172,6.30148902,
13:49:04.184,100,,,,,,,,,,,,,,,,,,,,50.60741172,6.30148902,
13:49:04.252,,,,,,,,,,,,,,,215,,,,,,50.60741172,6.30148902,
13:49:04.309,,,,,,,,,,,,,,,,0,,,,,50.60741172,6.30148902,
13:49:04.422,,,,,,,,,,,,,,,,,,74,,,50.60741172,6.30148902,
13:49:04.487,,,,,,,,,,,,1023.984375,-3.4,-4.73358639290685,,,,,,,50.60741172,6.30148902,
13:49:04.544,,,,,,,,,,,591.675048828125,,,,,,,,,,50.60741224,6.30148646,
13:49:04.586,,0,,14.433,0,,0,29,0,,,,,,,,,,0,574.734171604833,50.60741224,6.30148646,
13:49:04.652,,,,,,,,,,,,,,,,,14.2,,,,50.60741224,6.30148646,
13:49:04.704,100,,,,,,,,,,,,,,,,,,,,50.60741224,6.30148646,
13:49:04.768,,,,,,,,,,,,,,,,34,,,,,50.60741224,6.30148646,
13:49:04.897,,,,,,,,,,,,,,,,,,74,,,50.60741224,6.30148646,
13:49:04.983,,,,,,,,,,,,1023.984375,-7.4,-4.73358639290685,,,,,,,50.60741224,6.30148646,
13:49:05.079,,0,,14.433,0,,0,32,0,,,,,,,,,,0,574.734171604833,50.60741224,6.30148646,
13:49:05.147,,,,,,,,,,,,,,,,,14.2,,,,50.60741224,6.30148646,
13:49:05.200,100,,,,,,,,,,,,,,,,,,,,50.60741224,6.30148646,
13:49:05.234,,,,,,,,,,,,,,,215,,,,,,50.60741224,6.30148646,
13:49:05.277,,,,,,,,,,,,,,,,149,,,,,50.60741224,6.30148646,
13:49:05.347,,,,,,,,,,,,,,,,,,74,,,50.60741224,6.30148646,
13:49:05.402,,,,,,,,,,,,1023.984375,-15.3,-10.3025115610326,,,,,,,50.60741224,6.30148646,
13:49:05.488,,0.0637347587182944,,14.414,-0.263939838213127,-378.87421875,0.0339713167438786,29,2,,,,,,,,,,0.000227315055555556,574.734398919888,50.60741224,6.30148646,
13:49:05.533,,,,,,,,,,,591.64453125,,,,,,,,,,50.60741474,6.30148682,
13:49:05.534,,,,,,,,,,,,,,,,,14.2,,,,50.60741474,6.30148682,
13:49:05.557,100,,,,,,,,,,,,,,,,,,,,50.60741474,6.30148682,
13:49:05.590,,,,,,,,,,,,,,,,322,,,,,50.60741474,6.30148682,
13:49:05.654,,,,,,,,,,,,,,,,,,74,,,50.60741474,6.30148682,
13:49:05.697,,,,,,,,,,,,1023.984375,-18.7,-26.0347251609877,,,,,,,50.60741474,6.30148682,
13:49:05.773,,0.127555035557081,,14.414,-0.15667017134576,-638.28359375,0.0512391420913101,29,3,,,,,,,,,,0.000465041222222222,574.734636646055,50.60741474,6.30148682,
13:49:05.810,,,,,,,,,,,,,,,,,14.2,,,,50.60741474,6.30148682,
13:49:05.852,100,,,,,,,,,,,,,,,,,,,,50.60741474,6.30148682,
13:49:05.885,,,,,,,,,,,,,,,215,,,,,,50.60741474,6.30148682,
13:49:05.919,,,,,,,,,,,,,,,,443,,,,,50.60741474,6.30148682,
13:49:06.007,,,,,,,,,,,,,,,,,,74,,,50.60741474,6.30148682,
13:49:06.063,,,,,,,,,,,,1023.984375,-22.8,-26.0347251609877,,,,,,,50.60741474,6.30148682,
13:49:06.150,,0.26342442391286,,14.414,-0.261116952242933,-382.97015625,0.0905454484909215,32,5,,,,,,,,,,0.000987940805555556,574.735159545638,50.60741474,6.30148682,
13:49:06.195,,,,,,,,,,,,,,,,,14.1,,,,50.60741474,6.30148682,
13:49:06.210,100,,,,,,,,,,,,,,,,,,,,50.60741474,6.30148682,
13:49:06.243,,,,,,,,,,,,,,,,606,,,,,50.60741474,6.30148682,
13:49:06.319,,,,,,,,,,,,,,,,,,74,,,50.60741474,6.30148682,
13:49:06.363,,,,,,,,,,,,1023.984375,-31.5,-31.7428734583166,,,,,,,50.60741474,6.30148682,
13:49:06.440,,0.405342525266134,,14.414,-0.299826395163158,-333.526339285714,0.145650482248396,32,7,,,,,,,,,,0.00155290322222222,574.735724508055,50.60741474,6.30148682,
13:49:06.499,,,,,,,,,,,,,,,,,14.2,,,,50.60741474,6.30148682,
13:49:06.523,100,,,,,,,,,,,,,,,,,,,,50.60741474,6.30148682,
13:49:06.554,,,,,,,,,,,591.545654296875,,,,,,,,,,50.60741855,6.30148762,
13:49:06.555,,,,,,,,,,,,,,,215,,,,,,50.60741855,6.30148762,
13:49:06.600,,,,,,,,,,,,,,,,759,,,,,50.60741855,6.30148762,
13:49:06.686,,,,,,,,,,,,,,,,,,74,,,50.60741855,6.30148762,
13:49:06.730,,,,,,,,,,,,1023.984375,-38.6,-53.7401278724131,,,,,,,50.60741855,6.30148762,
13:49:06.804,,0.626286075346436,,14.414,-0.227699394106144,-439.175520833333,0.150620992653463,31,9,,,,,,,,,,0.00246265272222222,574.736634257555,50.60741855,6.30148762,
13:49:06.854,,,,,,,,,,,,,,,,,14.2,,,,50.60741855,6.30148762,
13:49:06.890,100,,,,,,,,,,,,,,,,,,,,50.60741855,6.30148762,
13:49:06.924,,,,,,,,,,,,,,,,945,,,,,50.60741855,6.30148762,
13:49:07.003,,,,,,,,,,,,,,,,,,74,,,50.60741855,6.30148762,
13:49:07.058,,,,,,,,,,,,1023.984375,-40.6,-53.7401278724131,,,,,,,50.60741855,6.30148762,
13:49:07.136,,0.863885740852504,,14.414,-0.278299259463064,-359.325426136364,0.166283413378751,30,11,,,,,,,,,,0.00347658597222222,574.737648190805,50.60741855,6.30148762,
13:49:07.184,,,,,,,,,,,,,,,,,14.2,,,,50.60741855,6.30148762,
13:49:07.219,100,,,,,,,,,,,,,,,,,,,,50.60741855,6.30148762,
13:49:07.259,,,,,,,,,,,,,,,215,,,,,,50.60741855,6.30148762,
13:49:07.293,,,,,,,,,,,,,,,,1158,,,,,50.60741855,6.30148762,
13:49:07.363,,,,,,,,,,,,,,,,,,74,,,50.60741855,6.30148762,
13:49:07.423,,,,,,,,,,,,1023.984375,-44.3,-61.6758462369923,,,,,,,50.60741855,6.30148762,
